"","stars","text"
"4447",5,"Located a couple of block from Canal Street in New Orleans, this hotel provided efficient and highly satisfactory service. The front staff is very helpful. The bed and pillows were VERY comfortable, more comfortable than in any other hotel I have stayed in. Once I had an almost equally comfortable bed in a Hilton, but this was tops. I would definitely return to this hotel chain.Wow! Thankful you've taken the time to share your great feedback with us and the Trip Advisor community. We have the Westin Heavenly Bed System, they do have some items for retail purchase in case you wanted to check those out. See you next time,Dixie Krauss, Assistant General Manager"
"4448",1,"We read the other reviews on this motel and chose it based on these reviews, the pricing and the location, as it was right on our way to Vermont. Either we were not in one of the renovated rooms or the other reviewers' standards are very different than ours. The room we had was very tired and was not clean... More"
"4449",5,"We stayed at the Golden West last summer, and returned again for our son's OIT orientation day. For the cost, we enjoyed the comfortable beds, the peaceful atmosphere, and the attentiveness and genuine enthusiasm of the owner. One nice aspect of this hotel is it's in the perfect location for doing things in K-Falls, and for quickly leaving town to... More"
"4450",2,"Hard to say what I felt about this place. I came up and got a room with a balcony overlooking the river which was pretty awesome. Price was great too, can't beat 20 bucks. But the rooms were kind of weird. Old and outdated I guess. TV old and skippy. Can't imagine having to pay more than 20 dollars, I'm... More"
"4451",4,"Bad: Nown. Good: None"
"4452",4,"This motel is right on the main strip in Cherokee and easy to get in and out of. The front desk was always pleasant and facilities were clean and well maintained. We stayed in a king suite and the room was clean and the bed comfortable. We didn't partake of the included breakfast, but it looked like your usual motel... More"
"4453",5,"Hotel is very clean, great staff, great service. Restaurant has good food. Outside fire-pit is fun. Lots of amenities. Free wifi and Good location, near a lot of restaurants, antique shops and things to do."
"4454",3,"great location this hotel was great resort wise, right on beautiful beach and grounds of hotel beautifully kept but rooms were very tired looking, clean but outdated. Could do with a make over. About a 15 taxi ride from middle of ocean drive, South beach."
"4455",4,"Bad: rooms were in need of updating especially the bathrooms. Toilet was leaky and loud, the TV was dated, and there were updates being performed at the time of stay. Other than than it was worth the money. Good: The proximity was great because it was easy to access and close enough to the strip. They have a great sandwich shop at the shell station on the corner open until 2 am which is a bonus and saved us a ton of on food. Also a little hole in the wall casino bar where you can get a beer and all beef hot dog for 3, shots for 4 just down the street."
"4456",4,"The Inn has a new young and ambitious owner and there has been a lot of changes but all for the better and without losing the authentic Maine island briny flavor. The rooms are comfortable with white painted floors and vintage accents. Bed linens were pristine and sleep-worthy.not a whole lot to do on the island so it's perfect for... More"
