"","stars","text"
"2109",5,"We were taken aback by the staff, especially Jalan who since we walked in took care of us. We felt like royalty! They secured a bottled of champagne and treats for our 22nd wedding anniversary ... so very kind! The hotel is lovely, a boutique stay with a Hilton flair. Its modern but not over the top. Very clean and very comfortable with a great rooftop bar. It is not in the French Quarter so beware we actually liked that as we know NOLA well. Surely a destination to be considered. Thank you for taking the time to write this wonderful review of your anniversary celebration at our hotel. We love to hear back when we not only meet but exceed expectations. Jalan is certainly a rising star on our staff and has been commended for his efforts in taking great care of you. It was our pleasure to have you as our guest and hope to have you back for another visit very soon.Sincerely,"
"2110",5,"Good: It was a very comfortable hotel,everything was was great"
"2111",4,"Hotel is ok. Rooms could be cleaner and smell better. If you are looking for a cool hipster venue...this is it!"
"2112",4,"We chose the place partly part of the bad reviews, we suspected that peoples' complaints might be a little silly and we were right. The room is comfortable, clean, fresh and new. The staff is friendly. Breakfast is nothing to write home about, but it's not important as there's a Denny's right next door."
"2113",5,"New hotel, the rooms the lobby you notice that this is a new building. It was very clean, we enjoyed our room and the lobby.Staff was all friendly and the breakfast was good (usual Hampton Inn breakfast).Dear bens9,Thank you for your raving review of the Hampton Inn Suites Napa. Great to hear you enjoyed our Hampton breakfast as well as our friendly staff. We hope to see you again on your next trip to Napa Valley. Thank you, Serina Najar."
"2114",4,"Our room was very clean, but the bagel for breakfast was very dry. We went there for new years eve and new years day it was real close to Cincinnati we had a blast would definitely go back to this hotel."
"2115",5,"Bad: The breakfast was good but there could've been more variety to it. Good: The location was amazing! I also liked the fact that the hotel was very cosy."
"2116",5,"Freddy, Jake, Ozzy, and Ally were very good at keeping my friends and I satisfied while we enjoyed the gorgeous view here at the beach. They were ready to work and very enthusiastic during service! I definitely will be coming back and it was an amazing day at the beach!"
"2117",4,"I normally stay at hotels with 3 star and below ratings and every once in a while I stay at hotels with excellent ratings when I want to be in a downtown area. To be honest, I didn't like the room. Coffee maker, drawers, and the closet was dirty. Front desk staff is average. Location is great for food and entertainment."
"2118",4,"Broken AC in room 222 was not repaired for the second day."
"2119",5,"Very nice hotel that was close to everything we needed. Did not have to rent a car but still had a great time, lots to do within walking distance or short bus ride. Rooms were clean and well taken care of during our visit."
"2120",4,"Comfortable room, great rate. I always stay at Hampton Inns. This one had exceptional friendly front desk staff. The location is very convenient from the highway, easy off, easy on. The room was very comfortable. The particular Hampton Inn was showing it's age a bit. The carpets in the hall could use replacing. I wasn't there for the hall though,... More"
"2121",1,"I checked in and this room was literally disgusting. We checked in, and checked back out in 10 minutes. I could never sleep at a place like this. The room smelled of mildew and cigarette smoke. The bedding was stained and not fresh. Please go to another hotel, this one is not worth the hassle."
"2122",5,"Nice hotel and perfect location with easy access to ATL domestic and international terminal. Great staff and facilities. Rooms are spacious and good wifi. Amenities are great for a very reasonable price."
"2123",1,"Filthy outside grounds with construction debris, cat litter, plastic bags, and garbage. Inside lobby was under construction breakfast was in a storage room with no place to eat. Hotel staff was overheard telling others to Shut your mouth. Reception was not manned had to wait 15 minutes for check-in and longer for check-out before staff arrived.."
